timestamp,level,cpu_max_pct,cpu_avg_pct,mem_used_pct,mem_avail_mb,disk_read_mb,disk_write_mb,net_sent_mb,net_recv_mb,top_pid,top_proc_name,top_proc_cpu,status,is_anomaly,anomaly_type,line_no
2026-05-23 00:35:15,INFO,100.0,53.77,85.7,1173.5,6924210.67,3507221.96,4597.66,6769.26,74604,mdworker_shared,70.5,NORMAL,0,none,210
2026-05-23 00:35:16,INFO,100.0,54.55,85.7,1173.5,6924211.55,3507222.53,4597.66,6769.27,74562,Python,23.4,NORMAL,0,none,211
2026-05-23 00:35:16,INFO,100.0,57.98,85.7,1173.3,6924211.62,3507222.73,4597.66,6769.29,74616,mdworker_shared,72.1,NORMAL,0,none,212
2026-05-23 00:35:16,INFO,100.0,52.09,85.8,1166.8,6924211.71,3507223.85,4597.66,6769.3,74617,mdworker_shared,43.4,NORMAL,0,none,213
2026-05-23 00:35:16,INFO,100.0,55.05,85.9,1154.0,6924211.89,3507224.09,4597.66,6769.32,74619,mdworker_shared,47.2,NORMAL,0,none,214
2026-05-23 00:35:16,INFO,100.0,56.9,85.9,1153.4,6924212.28,3507240.35,4597.66,6769.33,74620,mdworker_shared,56.8,NORMAL,0,none,215
2026-05-23 00:35:16,INFO,100.0,55.35,85.9,1154.2,6924213.33,3507241.49,4597.66,6769.35,74620,mdworker_shared,51.6,NORMAL,0,none,216
2026-05-23 00:35:17,INFO,100.0,60.12,85.8,1159.9,6924214.46,3507241.72,4597.66,6769.39,74621,mdworker_shared,49.4,NORMAL,0,none,218
2026-05-23 00:35:17,WARNING,100.0,52.31,85.9,1155.8,6924215.52,3507241.72,4597.66,6769.41,74622,mdworker_shared,52.9,ANOMALY:CPU_SPIKE,1,CPU_SPIKE,219
2026-05-23 00:35:17,INFO,100.0,55.62,85.9,1155.1,6924215.97,3507246.08,4597.66,6769.44,74618,mdworker_shared,39.7,NORMAL,0,none,220
2026-05-23 00:35:17,INFO,100.0,55.24,85.9,1156.7,6924217.62,3507246.26,4597.66,6769.46,74618,mdworker_shared,32.6,NORMAL,0,none,221
2026-05-23 00:35:17,INFO,100.0,54.48,85.8,1163.3,6924218.43,3507246.29,4597.66,6769.47,74607,mdworker_shared,66.4,NORMAL,0,none,222
2026-05-23 00:35:17,INFO,100.0,53.51,85.9,1158.2,6924222.42,3507246.95,4597.66,6769.5,74607,mdworker_shared,71.0,NORMAL,0,none,223
2026-05-23 00:35:17,INFO,100.0,54.38,85.9,1158.2,6924223.45,3507246.95,4597.66,6769.52,74607,mdworker_shared,47.4,NORMAL,0,none,224
2026-05-23 00:35:18,INFO,100.0,71.35,85.9,1158.2,6924238.27,3507246.97,4597.67,6769.55,74619,mdworker_shared,30.9,NORMAL,0,none,225
2026-05-23 00:35:18,INFO,100.0,54.67,85.9,1158.2,6924239.99,3507247.14,4597.67,6769.57,74606,mdworker_shared,57.1,NORMAL,0,none,226
2026-05-23 00:35:18,INFO,100.0,54.46,85.9,1158.2,6924241.35,3507252.02,4597.67,6769.6,74605,mdworker_shared,77.6,NORMAL,0,none,227
2026-05-23 00:35:18,INFO,100.0,55.51,85.8,1160.7,6924241.82,3507252.03,4597.67,6769.62,74606,mdworker_shared,77.5,NORMAL,0,none,228
2026-05-23 00:35:18,INFO,100.0,55.3,85.9,1155.8,6924242.1,3507252.07,4597.67,6769.64,74607,mdworker_shared,76.8,NORMAL,0,none,229
2026-05-23 00:35:18,INFO,100.0,59.08,85.9,1155.6,6924242.61,3507270.29,4597.67,6769.66,74621,mdworker_shared,40.4,NORMAL,0,none,230
2026-05-23 00:35:18,INFO,100.0,56.24,85.9,1154.8,6924242.96,3507278.97,4597.67,6769.69,74626,mdworker_shared,72.1,NORMAL,0,none,231
2026-05-23 00:35:18,INFO,100.0,54.41,85.9,1154.5,6924243.18,3507278.97,4597.67,6769.71,74625,mdworker_shared,64.4,NORMAL,0,none,232
2026-05-23 00:35:19,INFO,100.0,52.75,85.9,1153.7,6924243.33,3507280.79,4597.67,6769.73,74625,mdworker_shared,52.6,NORMAL,0,none,233
2026-05-23 00:35:19,INFO,100.0,55.35,86.0,1147.6,6924243.5,3507280.79,4597.67,6769.75,74626,mdworker_shared,52.7,NORMAL,0,none,234
2026-05-23 00:35:19,INFO,100.0,54.06,85.9,1158.8,6924243.72,3507284.09,4597.67,6769.76,74626,mdworker_shared,37.7,NORMAL,0,none,235
2026-05-23 00:35:19,INFO,100.0,55.64,85.9,1154.6,6924244.79,3507290.75,4597.67,6769.78,74593,mdworker_shared,33.0,NORMAL,0,none,236
2026-05-23 00:35:19,INFO,100.0,54.46,86.0,1148.1,6924248.89,3507299.32,4597.67,6769.8,74604,mdworker_shared,24.8,NORMAL,0,none,237
2026-05-23 00:35:19,INFO,100.0,59.35,85.8,1162.6,6924257.67,3507300.45,4597.67,6769.82,74606,mdworker_shared,71.9,NORMAL,0,none,238
2026-05-23 00:35:19,INFO,100.0,54.81,85.8,1160.8,6924258.34,3507300.61,4597.67,6769.84,74606,mdworker_shared,74.8,NORMAL,0,none,239
2026-05-23 00:35:20,INFO,100.0,56.52,85.8,1162.5,6924258.85,3507300.82,4597.67,6769.87,74606,mdworker_shared,62.2,NORMAL,0,none,240
2026-05-23 00:35:20,INFO,100.0,58.12,85.8,1162.4,6924259.79,3507300.82,4597.67,6769.89,74627,mdworker_shared,61.8,NORMAL,0,none,241
2026-05-23 00:35:20,WARNING,100.0,56.35,93.1,1163.6,6924260.59,3507301.23,4597.67,6769.92,74605,mdworker_shared,74.4,ANOMALY:MEM_SPIKE,1,MEM_SPIKE,242
2026-05-23 00:35:20,WARNING,100.0,54.05,94.2,1168.0,6924272.21,3507305.93,4597.68,6769.95,74606,mdworker_shared,51.9,ANOMALY:MEM_SPIKE,1,MEM_SPIKE,243
2026-05-23 00:35:20,INFO,100.0,61.34,85.8,1164.2,6924273.8,3507305.93,4597.68,6769.97,74627,mdworker_shared,57.8,NORMAL,0,none,244
2026-05-23 00:35:20,INFO,100.0,56.31,85.8,1166.0,6924274.05,3507305.93,4597.68,6770.0,74620,mdworker_shared,49.7,NORMAL,0,none,245
2026-05-23 00:35:20,INFO,100.0,53.85,85.7,1174.8,6924274.47,3507306.07,4597.68,6770.02,74606,mdworker_shared,58.3,NORMAL,0,none,246
2026-05-23 00:35:21,INFO,100.0,62.08,85.5,1186.7,6924275.3,3507307.2,4597.69,6770.04,74625,mdworker_shared,40.2,NORMAL,0,none,247
2026-05-23 00:35:21,WARNING,100.0,63.12,94.2,1173.9,6924276.82,3507307.2,4597.69,6770.07,74622,mdworker_shared,71.6,ANOMALY:MEM_SPIKE,1,MEM_SPIKE,248
2026-05-23 00:35:21,INFO,100.0,56.17,85.7,1174.4,6924277.2,3507307.31,4597.69,6770.1,74617,mdworker_shared,77.7,NORMAL,0,none,249
2026-05-23 00:35:21,INFO,100.0,58.69,85.5,1185.0,6924278.19,3507337.31,4597.69,6770.12,74617,mdworker_shared,66.4,NORMAL,0,none,250
2026-05-23 00:35:21,INFO,100.0,54.01,85.6,1178.8,6924278.57,3507340.66,4597.69,6770.15,74617,mdworker_shared,71.1,NORMAL,0,none,251
2026-05-23 00:35:21,INFO,100.0,60.41,85.9,1156.6,6924302.04,3507356.62,4597.69,6770.17,74626,mdworker_shared,58.5,NORMAL,0,none,253
2026-05-23 00:35:21,INFO,100.0,56.33,85.9,1152.5,6924303.43,3507356.62,4597.69,6770.17,74626,mdworker_shared,63.9,NORMAL,0,none,254
2026-05-23 00:35:22,INFO,100.0,60.45,85.9,1154.8,6924304.6,3507356.62,4597.69,6770.18,74604,mdworker_shared,53.3,NORMAL,0,none,255
2026-05-23 00:35:22,INFO,100.0,54.09,86.0,1149.7,6924308.15,3507356.62,4597.69,6770.21,74626,mdworker_shared,52.8,NORMAL,0,none,256
2026-05-23 00:35:22,WARNING,100.0,55.73,85.9,1152.2,6924312.73,3507356.62,4597.7,6770.24,74604,mdworker_shared,29.7,ANOMALY:CPU_SPIKE,1,CPU_SPIKE,257
2026-05-23 00:35:22,INFO,76.9,54.12,86.0,1149.3,6924337.19,3507367.61,4597.7,6770.27,74621,mdworker_shared,28.9,NORMAL,0,none,258
2026-05-23 00:35:22,INFO,100.0,58.6,86.0,1149.8,6924337.4,3507373.37,4597.7,6770.31,74593,mdworker_shared,57.4,NORMAL,0,none,259
2026-05-23 00:35:22,INFO,100.0,55.35,86.0,1146.3,6924337.51,3507373.37,4597.7,6770.34,74620,mdworker_shared,40.8,NORMAL,0,none,260
2026-05-23 00:43:42,INFO,100.0,54.17,85.6,1176.0,6940464.59,3516485.7,4611.54,6965.91,76329,Python,19.4,NORMAL,0,none,274
2026-05-23 00:43:43,INFO,100.0,52.89,85.6,1179.5,6940465.04,3516485.7,4611.54,6965.91,76329,Python,23.0,NORMAL,0,none,275
2026-05-23 00:43:43,INFO,92.9,54.54,85.7,1168.4,6940472.34,3516488.64,4611.54,6965.91,76329,Python,20.5,NORMAL,0,none,277
2026-05-23 00:43:44,INFO,53.8,27.38,85.4,1193.0,6940538.48,3516533.86,4611.54,6965.91,76329,Python,19.9,NORMAL,0,none,284
2026-05-23 00:43:44,INFO,92.3,58.69,85.4,1193.0,6940576.11,3516561.3,4611.55,6965.92,76329,Python,19.7,NORMAL,0,none,286
2026-05-23 00:43:44,INFO,100.0,65.6,86.0,1150.8,6940577.23,3516579.42,4611.55,6965.92,76329,Python,21.6,NORMAL,0,none,287
2026-05-23 00:43:44,INFO,100.0,58.45,85.8,1163.4,6940579.11,3516583.8,4611.55,6965.92,76329,Python,24.7,NORMAL,0,none,288
2026-05-23 00:43:45,INFO,100.0,59.61,86.0,1145.5,6940583.86,3516584.49,4611.56,6965.94,76329,Python,21.6,NORMAL,0,none,290
2026-05-23 00:43:45,WARNING,100.0,58.23,85.9,1155.4,6940584.7,3516600.61,4611.57,6965.94,76329,Python,23.7,ANOMALY:CPU_SPIKE,1,CPU_SPIKE,291
2026-05-23 00:43:45,INFO,100.0,55.3,85.9,1155.4,6940585.23,3516607.5,4611.57,6965.95,76329,Python,23.8,NORMAL,0,none,292
2026-05-23 00:43:45,INFO,100.0,56.98,85.9,1155.4,6940602.12,3516613.76,4611.58,6965.96,76329,Python,21.3,NORMAL,0,none,294
2026-05-23 00:43:45,INFO,100.0,59.11,85.9,1151.8,6940602.39,3516628.64,4611.58,6965.96,76329,Python,25.7,NORMAL,0,none,295
2026-05-23 00:43:45,INFO,61.5,38.14,86.0,1146.8,6940638.76,3516645.11,4611.58,6965.96,76329,Python,19.2,NORMAL,0,none,297
2026-05-23 00:43:46,INFO,61.5,37.44,85.8,1162.5,6940664.91,3516675.24,4611.58,6965.96,76329,Python,20.1,NORMAL,0,none,298
2026-05-23 00:43:46,INFO,46.2,30.18,85.8,1161.0,6940696.21,3516696.65,4611.58,6965.96,60075,duetexpertd,19.9,NORMAL,0,none,299
2026-05-23 00:43:46,INFO,38.5,25.03,85.8,1161.0,6940724.73,3516714.09,4611.58,6965.96,76329,Python,19.7,NORMAL,0,none,300
2026-05-23 00:43:46,INFO,66.7,42.04,85.8,1161.0,6940751.01,3516735.47,4611.58,6965.96,76329,Python,20.2,NORMAL,0,none,301
2026-05-23 00:43:46,INFO,64.3,29.27,86.0,1146.8,6940809.56,3516771.84,4611.58,6965.96,76329,Python,19.5,NORMAL,0,none,303
2026-05-23 00:43:46,INFO,69.2,44.58,85.9,1153.0,6940837.91,3516792.71,4611.58,6965.96,76329,Python,20.2,NORMAL,0,none,304
2026-05-23 00:43:48,INFO,100.0,58.52,85.9,1152.7,6941062.0,3517012.2,4611.59,6965.97,76329,Python,24.9,NORMAL,0,none,314
2026-05-23 00:43:48,INFO,100.0,56.74,85.9,1152.7,6941062.85,3517013.57,4611.59,6965.97,76329,Python,25.1,NORMAL,0,none,315
2026-05-23 00:43:48,INFO,100.0,62.21,85.9,1152.7,6941063.8,3517017.7,4611.59,6965.97,76329,Python,24.0,NORMAL,0,none,316
2026-05-23 00:43:48,INFO,100.0,55.7,85.9,1152.7,6941064.25,3517017.7,4611.59,6965.97,76329,Python,24.8,NORMAL,0,none,317
2026-05-23 00:43:48,INFO,100.0,56.01,85.9,1152.7,6941064.76,3517017.7,4611.59,6965.97,76329,Python,24.3,NORMAL,0,none,318
2026-05-23 00:43:48,INFO,100.0,52.5,85.7,1170.9,6941065.61,3517019.36,4611.59,6965.97,76329,Python,24.4,NORMAL,0,none,319
2026-05-23 00:43:49,INFO,100.0,54.55,85.8,1161.3,6941066.36,3517019.36,4611.59,6965.97,76329,Python,25.6,NORMAL,0,none,320
2026-05-23 00:43:49,INFO,100.0,56.73,85.8,1159.3,6941067.91,3517029.77,4611.59,6965.97,76329,Python,27.5,NORMAL,0,none,323
2026-05-23 00:43:49,INFO,100.0,53.64,85.8,1159.3,6941069.39,3517030.52,4611.59,6965.97,76329,Python,26.7,NORMAL,0,none,324
2026-05-23 00:43:49,INFO,100.0,56.46,85.8,1159.3,6941070.38,3517039.15,4611.59,6965.97,76329,Python,25.6,NORMAL,0,none,325
2026-05-23 00:43:49,INFO,86.7,46.55,85.9,1154.2,6941073.36,3517039.26,4611.59,6965.97,76329,Python,22.7,NORMAL,0,none,326
2026-05-23 00:43:50,INFO,92.9,47.33,85.8,1161.8,6941075.59,3517039.61,4611.59,6965.97,76329,Python,24.9,NORMAL,0,none,327
2026-05-23 00:43:50,INFO,76.9,38.88,85.8,1161.0,6941076.98,3517040.08,4611.59,6965.97,76329,Python,24.1,NORMAL,0,none,328
2026-05-23 00:43:50,INFO,85.7,45.76,85.8,1161.0,6941077.2,3517040.32,4611.59,6965.97,76329,Python,22.5,NORMAL,0,none,329
2026-05-23 00:43:50,INFO,69.2,35.04,85.8,1161.0,6941077.79,3517041.09,4611.59,6965.97,76329,Python,21.8,NORMAL,0,none,330
2026-05-23 00:43:50,INFO,100.0,53.58,85.8,1161.0,6941077.79,3517042.09,4611.59,6965.97,76329,Python,24.4,NORMAL,0,none,331
2026-05-23 00:43:50,INFO,78.6,38.49,85.8,1161.0,6941078.29,3517046.68,4611.59,6965.97,76329,Python,25.6,NORMAL,0,none,332
2026-05-23 00:43:50,INFO,86.7,43.41,85.8,1161.0,6941078.52,3517047.8,4611.59,6965.97,76329,Python,26.0,NORMAL,0,none,333
2026-05-23 00:43:51,INFO,73.3,37.61,85.9,1157.0,6941078.6,3517048.12,4611.59,6965.97,76329,Python,26.3,NORMAL,0,none,334
2026-05-23 00:43:51,INFO,92.9,49.79,85.9,1153.7,6941078.74,3517048.42,4611.59,6965.97,76329,Python,27.6,NORMAL,0,none,335
2026-05-23 00:43:51,INFO,100.0,51.66,85.8,1162.7,6941080.6,3517048.95,4611.59,6965.97,76329,Python,26.7,NORMAL,0,none,336
2026-05-23 00:43:51,INFO,100.0,59.77,85.8,1162.7,6941121.05,3517111.11,4611.59,6965.97,76329,Python,25.6,NORMAL,0,none,340
2026-05-23 00:43:52,INFO,71.4,37.52,85.8,1162.7,6941121.3,3517112.13,4611.59,6965.97,76329,Python,22.4,NORMAL,0,none,341
2026-05-23 00:43:52,INFO,66.7,35.7,85.4,1198.8,6941121.38,3517112.46,4611.59,6965.97,76329,Python,25.2,NORMAL,0,none,342
2026-05-23 00:43:52,INFO,80.0,39.54,85.4,1194.4,6941122.69,3517112.7,4611.59,6965.97,76329,Python,22.2,NORMAL,0,none,343
2026-05-23 00:43:52,INFO,93.7,56.96,85.4,1192.3,6941124.75,3517113.14,4611.59,6965.97,76329,Python,26.3,NORMAL,0,none,344
2026-05-23 00:43:52,INFO,66.7,28.62,85.2,1215.3,6941126.52,3517115.11,4611.6,6965.97,76329,Python,21.5,NORMAL,0,none,348
2026-05-23 00:43:53,INFO,92.3,46.14,85.2,1215.3,6941126.68,3517115.39,4611.6,6965.97,76329,Python,25.3,NORMAL,0,none,349
2026-05-23 00:43:53,INFO,100.0,52.83,85.4,1196.8,6941127.86,3517115.39,4611.6,6965.97,76329,Python,23.9,NORMAL,0,none,350
2026-05-23 00:43:53,INFO,84.6,45.24,85.4,1198.7,6941128.24,3517116.18,4611.6,6965.97,76329,Python,25.1,NORMAL,0,none,351
2026-05-23 00:43:53,INFO,100.0,50.12,85.4,1197.5,6941128.64,3517116.18,4611.6,6965.97,76329,Python,25.8,NORMAL,0,none,352
2026-05-23 00:43:53,INFO,71.4,37.83,85.5,1189.4,6941128.74,3517116.34,4611.6,6965.97,76329,Python,26.1,NORMAL,0,none,353
2026-05-23 00:43:53,INFO,100.0,49.1,85.4,1195.1,6941129.14,3517117.62,4611.6,6965.97,76329,Python,26.0,NORMAL,0,none,354
2026-05-23 00:43:53,INFO,85.7,44.7,85.2,1211.5,6941129.46,3517117.62,4611.6,6965.97,76329,Python,26.1,NORMAL,0,none,355
2026-05-23 00:43:54,INFO,73.3,35.23,85.2,1211.1,6941129.74,3517118.69,4611.6,6965.97,76329,Python,26.3,NORMAL,0,none,356
2026-05-23 00:43:54,INFO,86.7,43.88,85.2,1211.1,6941130.19,3517119.46,4611.6,6965.97,76329,Python,25.5,NORMAL,0,none,357
2026-05-23 00:43:54,INFO,100.0,52.67,85.2,1215.9,6941130.32,3517119.46,4611.6,6965.97,76329,Python,25.1,NORMAL,0,none,358
2026-05-23 00:43:54,INFO,76.9,40.71,85.3,1207.6,6941131.85,3517120.73,4611.6,6965.97,76329,Python,23.2,NORMAL,0,none,360
2026-05-23 00:43:54,INFO,100.0,53.61,85.3,1207.6,6941131.86,3517120.73,4611.6,6965.97,76329,Python,23.7,NORMAL,0,none,361
2026-05-23 00:43:54,INFO,71.4,35.76,85.3,1207.6,6941132.38,3517120.9,4611.6,6965.97,76329,Python,21.6,NORMAL,0,none,362
2026-05-23 00:43:55,INFO,85.7,45.11,85.3,1207.6,6941135.36,3517122.39,4611.6,6965.97,76329,Python,25.2,NORMAL,0,none,363
2026-05-23 00:43:55,INFO,100.0,53.34,85.3,1207.6,6941140.05,3517123.04,4611.6,6965.97,76329,Python,26.6,NORMAL,0,none,364
2026-05-23 00:43:55,INFO,100.0,54.35,85.3,1207.6,6941142.18,3517123.04,4611.6,6965.97,76329,Python,22.0,NORMAL,0,none,365
2026-05-23 00:43:55,INFO,92.9,50.16,85.4,1196.6,6941142.49,3517123.04,4611.6,6965.97,76329,Python,25.3,NORMAL,0,none,366
2026-05-23 00:43:55,INFO,73.3,37.88,85.4,1193.0,6941152.38,3517123.26,4611.6,6965.97,76329,Python,18.1,NORMAL,0,none,367
2026-05-23 00:43:55,INFO,85.7,51.1,85.6,1183.1,6941166.48,3517125.17,4611.61,6965.97,67049,language_server,32.0,NORMAL,0,none,368
2026-05-23 00:43:55,INFO,100.0,53.56,85.5,1188.3,6941167.04,3517125.17,4611.61,6965.97,76329,Python,26.9,NORMAL,0,none,369
2026-05-23 00:43:56,INFO,100.0,52.55,85.5,1188.3,6941167.97,3517125.17,4611.62,6965.98,76329,Python,26.7,NORMAL,0,none,370
2026-05-23 00:43:56,INFO,100.0,52.5,85.5,1188.3,6941168.62,3517125.47,4611.62,6965.98,76329,Python,26.4,NORMAL,0,none,371
2026-05-23 00:43:56,WARNING,100.0,51.45,85.5,1188.3,6941168.99,3517125.47,4611.62,6965.98,76329,Python,26.0,ANOMALY:CPU_SPIKE,1,CPU_SPIKE,372
2026-05-23 00:43:56,INFO,100.0,52.5,85.5,1188.3,6941169.3,3517136.03,4611.62,6965.98,76329,Python,25.7,NORMAL,0,none,373
2026-05-23 00:43:56,INFO,100.0,56.09,85.8,1163.8,6941179.83,3517136.03,4611.62,6965.98,76329,Python,24.9,NORMAL,0,none,374
2026-05-23 00:43:56,INFO,100.0,55.24,85.8,1162.0,6941183.87,3517141.36,4611.62,6965.98,76329,Python,26.8,NORMAL,0,none,375
2026-05-23 00:43:56,INFO,100.0,55.08,85.9,1158.4,6941186.85,3517146.72,4611.62,6965.99,76329,Python,25.2,NORMAL,0,none,376
2026-05-23 00:43:57,INFO,100.0,55.17,85.9,1153.1,6941187.57,3517168.54,4611.62,6965.99,76329,Python,26.2,NORMAL,0,none,377
2026-05-23 00:43:57,WARNING,100.0,54.04,85.9,1152.0,6941188.88,3517169.25,4611.62,6966.02,76329,Python,26.6,ANOMALY:CPU_SPIKE,1,CPU_SPIKE,379
2026-05-23 00:43:57,INFO,100.0,62.71,85.9,1155.3,6941204.82,3517170.0,4611.62,6966.06,76329,Python,23.0,NORMAL,0,none,380
2026-05-23 00:43:57,INFO,100.0,53.45,85.9,1155.5,6941206.42,3517170.0,4611.63,6966.06,76329,Python,25.7,NORMAL,0,none,381
2026-05-23 00:43:58,INFO,100.0,53.71,85.5,1189.6,6941210.64,3517173.29,4611.63,6966.07,76329,Python,22.9,NORMAL,0,none,387
2026-05-23 00:43:58,INFO,100.0,51.92,85.5,1189.6,6941211.72,3517173.29,4611.63,6966.07,76329,Python,24.2,NORMAL,0,none,388
2026-05-23 00:43:58,INFO,100.0,54.46,85.9,1153.3,6941215.04,3517179.92,4611.63,6966.07,76329,Python,24.0,NORMAL,0,none,391
2026-05-23 00:43:59,INFO,100.0,53.85,85.9,1153.3,6941215.68,3517186.29,4611.63,6966.07,76329,Python,24.6,NORMAL,0,none,392
2026-05-23 00:43:59,INFO,93.7,63.42,85.9,1153.3,6941237.3,3517195.65,4611.63,6966.07,490,ControlCenter,21.7,NORMAL,0,none,393
2026-05-23 00:43:59,INFO,100.0,57.12,85.9,1153.3,6941238.79,3517198.71,4611.63,6966.07,76329,Python,25.0,NORMAL,0,none,394
2026-05-23 00:43:59,INFO,100.0,60.55,85.9,1153.3,6941239.84,3517198.71,4611.63,6966.07,76329,Python,23.8,NORMAL,0,none,395
2026-05-23 00:43:59,INFO,100.0,54.85,85.9,1153.3,6941240.29,3517201.59,4611.63,6966.07,76329,Python,22.9,NORMAL,0,none,396
2026-05-23 00:43:59,INFO,100.0,57.14,85.9,1153.3,6941242.75,3517201.84,4611.63,6966.07,76329,Python,22.7,NORMAL,0,none,397
2026-05-23 00:44:00,INFO,100.0,52.81,85.8,1163.7,6941246.48,3517204.41,4611.63,6966.07,76329,Python,24.0,NORMAL,0,none,399
2026-05-23 00:44:00,INFO,100.0,60.6,85.8,1159.5,6941249.29,3517204.45,4611.63,6966.07,76329,Python,23.6,NORMAL,0,none,400
2026-05-23 00:44:00,INFO,100.0,54.46,85.7,1173.5,6941249.71,3517204.45,4611.63,6966.07,76329,Python,24.0,NORMAL,0,none,401
2026-05-23 00:44:00,INFO,100.0,54.81,85.6,1177.8,6941250.82,3517204.45,4611.63,6966.07,76329,Python,23.5,NORMAL,0,none,402
2026-05-23 00:44:00,INFO,100.0,54.45,85.8,1165.3,6941251.5,3517204.45,4611.63,6966.07,76329,Python,24.4,NORMAL,0,none,403
2026-05-23 00:44:00,INFO,100.0,52.76,85.7,1169.5,6941251.94,3517204.5,4611.63,6966.07,76329,Python,25.6,NORMAL,0,none,404
2026-05-23 00:44:00,INFO,100.0,55.84,85.7,1169.4,6941252.36,3517204.5,4611.63,6966.07,76329,Python,26.8,NORMAL,0,none,405
2026-05-23 00:44:01,INFO,100.0,52.5,85.9,1152.6,6941252.8,3517212.12,4611.63,6966.07,76329,Python,26.1,NORMAL,0,none,406
2026-05-23 00:44:01,INFO,100.0,52.62,86.0,1145.3,6941253.09,3517212.12,4611.63,6966.07,76329,Python,25.9,NORMAL,0,none,407
2026-05-23 00:44:01,INFO,100.0,55.0,85.9,1157.9,6941253.46,3517221.84,4611.63,6966.07,76329,Python,26.2,NORMAL,0,none,408
2026-05-23 00:44:01,INFO,100.0,53.45,85.9,1157.9,6941253.83,3517227.28,4611.63,6966.07,76329,Python,26.5,NORMAL,0,none,409
2026-05-23 00:44:01,INFO,100.0,55.05,85.9,1157.9,6941254.89,3517230.59,4611.63,6966.07,76329,Python,27.2,NORMAL,0,none,411
2026-05-23 00:44:01,INFO,100.0,56.64,85.9,1157.9,6941255.39,3517231.11,4611.63,6966.07,76329,Python,24.3,NORMAL,0,none,412
2026-05-23 00:44:02,INFO,100.0,55.0,85.9,1157.9,6941255.85,3517232.79,4611.63,6966.07,76329,Python,25.9,NORMAL,0,none,413
2026-05-23 00:44:02,INFO,100.0,53.71,85.8,1165.7,6941256.16,3517232.79,4611.63,6966.07,76329,Python,24.5,NORMAL,0,none,414
2026-05-23 00:44:02,INFO,100.0,53.71,85.8,1159.9,6941257.12,3517232.79,4611.63,6966.07,76329,Python,22.6,NORMAL,0,none,415
2026-05-23 00:44:02,INFO,100.0,52.67,85.8,1159.9,6941258.82,3517234.82,4611.64,6966.07,76329,Python,24.2,NORMAL,0,none,417
2026-05-23 00:44:03,INFO,100.0,55.11,85.8,1159.9,6941262.86,3517235.37,4611.64,6966.08,76329,Python,24.7,NORMAL,0,none,421
2026-05-23 00:44:03,INFO,100.0,52.89,85.5,1183.9,6941264.47,3517235.37,4611.64,6966.08,76329,Python,26.6,NORMAL,0,none,422
2026-05-23 00:44:03,INFO,100.0,57.55,85.6,1178.9,6941265.55,3517235.37,4611.64,6966.08,76329,Python,22.2,NORMAL,0,none,423
2026-05-23 00:44:03,INFO,100.0,54.59,85.6,1175.7,6941266.09,3517235.37,4611.64,6966.08,76329,Python,25.2,NORMAL,0,none,424
2026-05-23 00:44:03,WARNING,100.0,52.3,85.6,1181.0,6941266.84,3517235.37,4611.64,6966.08,76329,Python,25.9,ANOMALY:CPU_SPIKE,1,CPU_SPIKE,425
2026-05-23 00:44:03,INFO,100.0,54.46,85.6,1178.1,6941267.32,3517235.37,4611.64,6966.08,76329,Python,24.7,NORMAL,0,none,426
2026-05-23 00:44:03,INFO,100.0,52.76,85.7,1173.8,6941267.79,3517235.37,4611.64,6966.08,76329,Python,25.9,NORMAL,0,none,427
2026-05-23 00:44:04,WARNING,100.0,53.62,85.6,1179.4,6941269.65,3517235.43,4611.64,6966.08,76329,Python,27.0,ANOMALY:CPU_SPIKE,1,CPU_SPIKE,428
2026-05-23 00:44:04,INFO,100.0,53.51,85.6,1180.5,6941270.43,3517235.43,4611.64,6966.08,76329,Python,26.2,NORMAL,0,none,429
2026-05-23 00:44:04,INFO,100.0,53.51,85.5,1185.5,6941270.77,3517235.43,4611.64,6966.08,76329,Python,26.6,NORMAL,0,none,430
2026-05-23 00:44:04,INFO,86.7,40.99,85.6,1182.9,6941271.03,3517235.57,4611.64,6966.08,76329,Python,26.0,NORMAL,0,none,431
2026-05-23 00:44:04,INFO,84.6,39.39,85.5,1189.6,6941279.63,3517236.36,4611.64,6966.08,76329,Python,26.4,NORMAL,0,none,432
2026-05-23 00:44:04,INFO,92.9,48.6,85.4,1192.7,6941285.07,3517236.55,4611.64,6966.08,70337,cloudd,27.0,NORMAL,0,none,433
2026-05-23 00:44:05,INFO,100.0,51.92,85.5,1191.8,6941286.64,3517236.55,4611.64,6966.08,76329,Python,27.2,NORMAL,0,none,435
2026-05-23 00:44:05,INFO,78.6,39.49,85.5,1191.9,6941286.81,3517236.55,4611.64,6966.08,76329,Python,26.2,NORMAL,0,none,436
2026-05-23 00:44:05,INFO,61.5,31.61,85.4,1194.2,6941292.08,3517237.76,4611.64,6966.08,76329,Python,25.8,NORMAL,0,none,437
2026-05-23 00:44:05,INFO,78.6,39.69,85.4,1196.9,6941294.99,3517238.29,4611.64,6966.08,76329,Python,25.3,NORMAL,0,none,438
2026-05-23 00:44:05,INFO,64.3,33.16,85.5,1190.1,6941295.55,3517238.52,4611.64,6966.08,76329,Python,23.2,NORMAL,0,none,439
2026-05-23 00:44:06,INFO,61.5,28.4,85.2,1209.6,6941299.72,3517239.02,4611.64,6966.08,76329,Python,22.8,NORMAL,0,none,442
2026-05-23 00:44:06,INFO,100.0,49.24,85.3,1208.0,6941302.75,3517241.22,4611.64,6966.08,76329,Python,26.0,NORMAL,0,none,444
